YEAR,TEAM,TEAM_short,Payroll,Salary Cap,Ovr_salary_cap,Age_avg,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,Champ,Champ_cum,Champ_cum_local,MVP,MVP_cum,All_star,All_NBA,Gs_H,TOTAL_H,AVG_H,Gs_A,AVG_A,TOTAL_overall,AVG_overall,TOTAL_H_YOY,AVG_H_YOY,AVG_A_YOY,TOTAL_overall_YOY,AVG_overall_YOY2
2003,Los Angeles Lakers,Lakers,47777888,40271000,1,28.1,50,32,48,34,2.33,0.38,2.71,107.2,104.7,2.5,92.5,0.311,0.199,0.528,0.486,13.3,30.2,0.228,0.477,13.4,72.7,0.241,STAPLES Center,777888,18973,0,14,9,0,0,2,2,41,777888,18972,41,19107,1561280,19040,-0.13,-0.13,-4.95,-2.6,-2.6
2003,Memphis Grizzlies,Grizzlies,61009172,40271000,1,24.9,28,54,32,50,-3.23,0.63,-2.6,103.9,107.3,-3.4,92.7,0.287,0.19,0.526,0.487,14.2,27,0.212,0.491,13.4,68.7,0.197,Pyramid Arena,611322,14910,0,0,0,0,0,0,0,41,611322,14910,41,16277,1278626,15593,3.43,3.43,2.75,3.07,3.07
2003,Miami Heat,Heat,57378326,40271000,1,26.5,25,57,25,57,-5.05,-0.08,-5.13,96.7,102.4,-5.7,87.8,0.259,0.169,0.483,0.439,13.8,26.8,0.198,0.47,14.1,73.9,0.257,AmericanAirlines Arena,628242,15323,0,0,0,0,0,0,0,41,628242,15322,41,15844,1277806,15583,-4.17,-4.17,-5.14,-4.66,-4.66
2003,Milwaukee Bucks,Bucks,64822487,40271000,1,29.3,42,40,42,40,0.23,-0.48,-0.24,108.8,108.6,0.2,90.4,0.287,0.229,0.543,0.5,12.2,25.6,0.222,0.494,13.5,69.9,0.237,Bradley Center,665966,16243,0,1,1,0,0,0,0,41,665966,16243,41,16327,1335370,16285,-10.65,-10.64,-4.2,-7.52,-7.52
2003,Minnesota Timberwolves,Timberwolves,59518801,40271000,1,28.2,51,31,47,35,2.07,0.39,2.46,106.1,103.8,2.3,91.9,0.268,0.118,0.528,0.488,12.9,28.2,0.206,0.472,12.7,72.9,0.203,Target Center,643684,15700,0,0,0,0,0,1,1,41,643684,15699,41,16657,1326596,16178,-12.03,-12.03,-1.79,-7.04,-7.04
2003,New Orleans Pelicans,Pelicans,44458882,40271000,1,29.1,47,35,47,35,2.11,-0.59,1.52,103.9,101.6,2.3,89.4,0.285,0.161,0.511,0.465,13.9,31.7,0.219,0.464,14,73.1,0.226,New Orleans Arena,641683,15651,0,0,0,0,0,0,0,41,641683,15650,41,16481,1317412,16066,38.67,38.67,0.15,15.82,15.82
2003,New York Knicks,NY Knicks,49610448,40271000,1,30.2,37,45,37,45,-1.35,-0.26,-1.61,104.7,106.2,-1.5,90.7,0.241,0.235,0.528,0.486,13.4,24.4,0.196,0.485,13.7,71.8,0.261,Madison Square Garden (IV),779479,19012,0,2,2,0,0,0,0,41,779479,19011,41,17104,1480756,18058,-3.8,-3.81,0.13,-1.98,-1.98
2003,Oklahoma City Thunder,Thunder,50934629,40271000,1,26.9,40,42,41,41,-0.12,0.49,0.37,103.7,103.9,-0.2,88,0.27,0.196,0.512,0.472,12.8,28.1,0.201,0.484,14.3,71.8,0.21,KeyArena at Seattle Center,637194,15541,0,1,0,0,0,0,0,41,637194,15541,41,16243,1303144,15892,0.58,0.58,1.44,1.02,1.02
2003,Orlando Magic,Magic,50435346,40271000,1,26.9,42,40,41,41,0.13,-0.53,-0.39,105.2,105,0.2,93.1,0.307,0.235,0.526,0.478,13.3,27,0.239,0.486,15.1,71.1,0.25,TD Waterhouse Centre,605901,14778,0,0,0,0,0,0,0,41,605901,14778,41,17305,1315362,16041,-2.45,-2.45,-0.23,-1.27,-1.27
2003,Philadelphia 76ers,76ers,72940316,40271000,1,28.3,48,34,48,34,2.3,-0.55,1.76,105,102.5,2.5,91.4,0.339,0.119,0.52,0.466,13.7,30.3,0.263,0.488,16.2,72.7,0.243,First Union Center,807097,19685,0,3,2,0,0,1,1,41,807097,19685,41,18408,1561772,19046,-4.26,-4.26,-1.67,-3.02,-3.02
2003,Phoenix Suns,Suns,57995152,40271000,1,25.2,44,38,44,38,1.13,0.43,1.57,103.7,102.5,1.2,91.5,0.285,0.17,0.514,0.473,13.7,29.7,0.211,0.47,14.8,70.3,0.222,America West Arena,666559,16258,0,0,0,0,0,1,1,41,666559,16257,41,16318,1335616,16288,-0.36,-0.36,-2.67,-1.52,-1.52
2003,Portland Trail Blazers,Trail Blazers,52548195,40271000,1,29.2,50,32,49,33,2.61,0.36,2.97,105.5,102.6,2.9,89.4,0.3,0.177,0.531,0.489,14.5,30.2,0.223,0.483,14.9,72.3,0.194,Rose Garden Arena,796258,19421,0,1,1,0,0,0,0,41,796250,19420,41,16458,1470998,17939,-0.2,-0.2,-0.15,-0.18,-0.18
2003,Sacramento Kings,Kings,70416596,40271000,1,28.3,59,23,59,23,6.5,0.18,6.68,105.9,99.1,6.8,95.4,0.262,0.184,0.535,0.499,13.3,25.6,0.196,0.446,13.6,70.6,0.204,ARCO Arena (II),709997,17317,0,1,0,0,0,0,0,41,709997,17317,41,17924,1444840,17620,0,0,1.26,0.63,0.63
2003,San Antonio Spurs,Spurs,47737715,40271000,1,28.4,60,22,57,25,5.41,0.23,5.65,105.6,99.7,5.9,90,0.348,0.202,0.541,0.497,15.1,28.8,0.253,0.453,14.2,71.3,0.199,SBC Center,735970,17950,1,2,2,1,3,2,2,41,735970,17950,41,16559,1414910,17255,-18.8,-18.8,-3.99,-12.31,-12.31
2003,Toronto Raptors,Raptors,55408207,40271000,1,27.6,24,58,24,58,-5.87,-0.23,-6.1,100.5,107,-6.5,89.9,0.282,0.179,0.497,0.458,13.6,28.2,0.203,0.489,13.1,70.7,0.226,Air Canada Centre,777507,18964,0,0,0,0,0,0,0,41,777507,18963,41,16509,1454352,17736,-4.15,-4.14,-4.02,-4.09,-4.09
2003,Utah Jazz,Jazz,53472323,40271000,1,30.9,47,35,48,34,2.39,0.37,2.76,105.5,102.8,2.7,89.3,0.38,0.104,0.537,0.486,16,32.5,0.283,0.468,15.2,70.2,0.256,Delta Center,786034,19172,0,0,0,0,0,1,1,41,786034,19171,41,16585,1465996,17878,2.6,2.6,-0.49,1.14,1.14
2003,Washington Wizards,Wizards,46691190,40271000,1,28.4,37,45,38,44,-1.01,-0.46,-1.47,103,104.1,-1.1,88.2,0.325,0.127,0.513,0.46,13,27.3,0.253,0.477,13.8,71.6,0.212,MCI Center,827093,20173,0,1,0,0,0,0,0,41,827092,20172,41,19311,1618844,19742,-2.42,-2.43,-3.15,-2.78,-2.78
2004,Atlanta Hawks,Hawks,64123085,43840000,1,26.2,28,54,28,54,-4.65,-0.36,-5,101,106.1,-5.1,90.8,0.303,0.191,0.514,0.465,15.4,28.6,0.235,0.476,13.1,70.5,0.234,Philips Arena,565728,13798,0,1,0,0,0,0,0,41,565728,13798,41,16282,1233280,15040,7.01,7.01,-0.07,3.06,3.06
2004,Boston Celtics,Celtics,63697123,43840000,1,26.4,36,46,37,45,-1.45,-0.54,-1.99,102.1,103.7,-1.6,93.2,0.327,0.249,0.532,0.486,15.4,25.2,0.245,0.479,15.7,69.5,0.24,FleetCenter,664248,16201,0,16,16,0,0,0,0,41,664248,16201,41,16955,1359396,16578,-6.32,-6.31,-1.78,-4.05,-4.05
2004,Brooklyn Nets,Nets,66931770,43840000,1,27.7,47,35,49,33,2.5,-0.63,1.88,100.8,98,2.8,89.4,0.291,0.176,0.515,0.471,14.4,25.9,0.219,0.46,15.7,73.9,0.221,Continental Airlines Arena,613051,14952,0,0,0,0,0,1,1,41,613051,14952,41,17358,1324710,16155,-1.53,-1.53,2.37,0.53,0.53
2004,Chicago Bulls,Bulls,55489797,43840000,1,26.8,23,59,23,59,-6.35,-0.33,-6.69,96.6,103.4,-6.8,92.2,0.272,0.186,0.486,0.446,14.9,28.1,0.197,0.469,14.1,71.4,0.253,United Center,809177,19736,0,6,6,0,0,0,0,41,809177,19736,41,16517,1486332,18126,0.61,0.61,1.53,1.03,1.03
2004,Cleveland Cavaliers,Cavaliers,43840000,43840000,0,24.9,35,47,33,49,-2.62,-0.44,-3.07,101.4,104.2,-2.8,90.8,0.301,0.116,0.498,0.451,13.7,31.1,0.226,0.469,12.3,73,0.221,Gund Arena,749790,18288,0,0,0,0,0,1,1,41,749790,18287,41,18755,1518722,18521,59.06,59.07,16.58,34.29,34.29
2004,Dallas Mavericks,Mavericks,64497340,43840000,1,27.4,52,30,53,29,4.44,0.42,4.86,112.1,107.4,4.7,93.2,0.256,0.201,0.536,0.495,11.1,31.4,0.204,0.498,13.9,71.6,0.214,American Airlines Center,825594,20136,0,0,0,0,0,1,1,41,825594,20136,41,17452,1541108,18794,1.12,1.12,-0.94,0.15,0.15
2004,Denver Nuggets,Nuggets,39398646,43840000,0,25.6,43,39,44,38,1.07,0.58,1.65,103.9,102.7,1.2,93.3,0.319,0.146,0.517,0.467,14.2,30.5,0.245,0.481,15.6,69.3,0.221,Pepsi Center,721476,17597,0,0,0,0,0,0,0,41,721476,17596,41,17184,1425980,17390,18.7,18.7,5.43,11.75,11.75
2004,Detroit Pistons,Pistons,89444820,43840000,1,27.4,54,28,59,23,5.84,-0.81,5.04,102,95.4,6.6,87.9,0.328,0.153,0.511,0.461,14.7,30.1,0.247,0.441,15.5,71.8,0.202,The Palace of Auburn Hills,872902,21290,1,3,3,0,0,1,1,41,872902,21290,41,17127,1575138,19209,4.01,4.01,6.69,5.19,5.19
2004,Golden State Warriors,Warriors,82956768,43840000,1,28.1,37,45,39,43,-0.73,0.66,-0.07,103,103.8,-0.8,89.8,0.311,0.197,0.517,0.475,14.1,28.4,0.226,0.476,13.3,72.1,0.211,The Arena in Oakland,665648,16235,0,3,1,0,0,0,0,41,665648,16235,41,15885,1316920,16060,4.84,4.84,-2.53,1.06,1.06
2004,Houston Rockets,Rockets,52347476,43840000,1,28.3,45,37,47,35,1.73,0.55,2.28,100.9,99,1.9,87.8,0.286,0.227,0.528,0.484,16.4,26.5,0.221,0.447,13.1,74.5,0.233,Toyota Center,640794,15629,0,2,2,0,0,0,0,41,640794,15629,41,17768,1369236,16698,13.38,13.39,-0.84,5.34,5.34
2004,Indiana Pacers,Pacers,46464064,43840000,1,27.1,61,21,58,24,5.76,-0.82,4.93,103.8,97.2,6.6,87.5,0.319,0.203,0.52,0.471,14.1,28.5,0.243,0.459,15.7,73.9,0.218,Conseco Fieldhouse,678326,16545,0,0,0,0,0,1,1,41,678326,16544,41,17710,1404414,17127,1.17,1.17,5.07,3.15,3.15
2004,LA Clippers,Clippers,39114363,43840000,0,24.3,28,54,28,54,-4.59,0.84,-3.74,103.5,108.5,-5,91,0.35,0.156,0.512,0.453,15,32.8,0.275,0.494,12.9,70,0.231,STAPLES Center,665396,16143,0,0,0,0,0,0,0,41,665396,16229,41,16258,1331926,16243,-5.81,-5.82,-0.11,-3.04,-3.04
2004,Los Angeles Lakers,Lakers,53442834,43840000,1,29.8,56,26,52,30,3.9,0.45,4.35,105.5,101.3,4.2,92.3,0.352,0.167,0.522,0.481,12.8,28.1,0.244,0.471,14.3,73.3,0.222,STAPLES Center,777757,18970,0,14,9,0,0,2,2,41,777757,18969,41,19380,1572350,19175,-0.02,-0.02,1.43,0.71,0.71
2004,Memphis Grizzlies,Grizzlies,57378323,43840000,1,26,50,32,48,34,2.44,0.52,2.95,104.8,102.2,2.6,91.4,0.322,0.197,0.522,0.479,13.9,29.5,0.234,0.465,15.7,68.4,0.251,Pyramid Arena,622723,15188,0,0,0,0,0,0,0,41,622723,15188,41,16695,1307162,15941,1.86,1.86,2.57,2.23,2.23
2004,Miami Heat,Heat,47349374,43840000,1,26.4,42,40,43,39,0.52,-0.65,-0.13,102.2,101.7,0.5,88,0.298,0.211,0.51,0.463,13.5,27.4,0.227,0.463,14.5,73.4,0.26,AmericanAirlines Arena,624809,15239,0,0,0,0,0,0,0,41,624809,15239,41,16524,1302242,15881,-0.55,-0.54,4.29,1.91,1.91
2004,Milwaukee Bucks,Bucks,60411079,43840000,1,26.5,41,41,44,38,1.06,-0.64,0.42,106.5,105.4,1.1,91.6,0.33,0.172,0.528,0.477,12.7,27.6,0.255,0.485,13.3,71.8,0.213,Bradley Center,690180,16834,0,1,1,0,0,0,0,41,690180,16833,41,16213,1354886,16523,3.64,3.63,-0.7,1.46,1.46
2004,Minnesota Timberwolves,Timberwolves,71272042,43840000,1,29.7,58,24,57,25,5.49,0.37,5.86,105.9,99.7,6.2,89,0.265,0.137,0.528,0.486,12.4,26.7,0.207,0.444,12.9,72.5,0.215,Target Center,723071,17636,0,0,0,1,1,1,0,41,723071,17635,41,17862,1455418,17749,12.33,12.33,7.23,9.71,9.71
2004,New Orleans Pelicans,Pelicans,49800204,43840000,1,30.3,41,41,41,41,-0.1,-0.62,-0.72,102.3,102.4,-0.1,89.1,0.293,0.252,0.505,0.46,14.1,30.6,0.22,0.476,15,71.3,0.218,New Orleans Arena,587613,14332,0,0,0,0,0,1,0,41,587613,14332,41,16679,1271410,15505,-8.43,-8.42,1.2,-3.49,-3.49
2004,New York Knicks,NY Knicks,46186472,43840000,1,29.6,39,43,36,46,-1.48,-0.49,-1.97,101.7,103.3,-1.6,89.5,0.266,0.171,0.518,0.474,15.1,28,0.211,0.461,13.2,72.8,0.259,Madison Square Garden (IV),785739,19164,0,2,2,0,0,0,0,41,785739,19164,41,17589,1506832,18376,0.8,0.8,2.84,1.76,1.76
2004,Oklahoma City Thunder,Thunder,34747674,43840000,0,26,37,45,39,43,-0.63,0.66,0.02,107.3,108,-0.7,89.9,0.27,0.294,0.54,0.501,13.9,27.2,0.207,0.487,13.9,68.5,0.237,KeyArena at Seattle Center,625474,15154,0,1,0,0,0,0,0,41,625474,15255,41,16842,1316018,16049,-1.84,-1.84,3.69,0.99,0.99
2004,Orlando Magic,Magic,50588419,43840000,1,25.8,21,61,22,60,-7.02,-0.23,-7.25,102.7,110.4,-7.7,90.8,0.296,0.184,0.504,0.461,12.8,28.1,0.218,0.502,12.7,68.7,0.214,TD Waterhouse Centre,589144,14369,0,0,0,0,0,0,0,41,589144,14369,41,16793,1277642,15581,-2.77,-2.77,-2.96,-2.87,-2.87
2004,Philadelphia 76ers,76ers,79536723,43840000,1,27.5,33,49,33,49,-2.49,-0.46,-2.95,99.1,101.9,-2.8,88,0.321,0.158,0.505,0.456,15.5,28.2,0.242,0.467,14.7,70.7,0.231,Wachovia Center,788128,19223,0,3,2,0,0,0,0,41,788128,19222,41,17672,1512654,18447,-2.35,-2.35,-4,-3.15,-3.15
2004,Phoenix Suns,Suns,53229826,43840000,1,24.4,29,53,30,52,-3.74,0.8,-2.94,101.4,105.5,-4.1,92.6,0.28,0.18,0.515,0.475,14.3,26.6,0.209,0.482,14.7,69.9,0.24,America West Arena,670385,16351,0,0,0,0,0,0,0,41,670385,16350,41,16461,1345292,16406,0.57,0.57,0.88,0.72,0.72
2004,Portland Trail Blazers,Trail Blazers,60185915,43840000,1,27.6,41,41,37,45,-1.27,0.69,-0.58,103.7,105.1,-1.4,86.2,0.267,0.17,0.515,0.478,14.4,31.2,0.195,0.482,13.3,70,0.186,Rose Garden Arena,684038,16684,0,1,1,0,0,0,0,41,684038,16683,41,16282,1351606,16483,-14.09,-14.09,-1.07,-8.12,-8.12
2004,Sacramento Kings,Kings,68372826,43840000,1,29.3,55,27,55,27,5.01,0.4,5.41,110.3,104.9,5.4,92.8,0.305,0.223,0.554,0.507,13,26,0.242,0.483,13.7,69.8,0.193,ARCO Arena (II),709997,17317,0,1,0,0,0,0,0,41,709997,17317,41,17813,1440330,17565,0,0,-0.62,-0.31,-0.31
2004,San Antonio Spurs,Spurs,53376708,43840000,1,27.3,57,25,62,20,7.22,0.29,7.51,102.2,94.1,8.1,89.2,0.322,0.177,0.511,0.473,14.1,29.5,0.219,0.433,14.8,74.6,0.215,SBC Center,739706,18042,0,2,2,0,0,2,2,41,739706,18041,41,17347,1450908,17694,0.51,0.51,4.76,2.54,2.54
2004,Toronto Raptors,Raptors,63033243,43840000,1,27.6,33,49,31,51,-3.01,-0.4,-3.42,97,100.4,-3.4,86.8,0.26,0.204,0.495,0.454,14.1,23.8,0.195,0.449,14.1,70.1,0.241,Air Canada Centre,750608,18308,0,0,0,0,0,0,0,41,750608,18307,41,16480,1426308,17394,-3.46,-3.46,-0.18,-1.93,-1.93
2004,Utah Jazz,Jazz,58156236,43840000,1,24.9,42,40,37,45,-1.22,0.69,-0.53,101.9,103.3,-1.4,86.6,0.356,0.127,0.509,0.456,16.1,34.1,0.266,0.468,15.4,72.4,0.319,Delta Center,785330,19154,0,0,0,0,0,0,0,41,785330,19154,41,16537,1463290,17845,-0.09,-0.09,-0.29,-0.18,-0.18
2004,Washington Wizards,Wizards,45682902,43840000,1,24.4,25,57,25,57,-5.63,-0.48,-6.12,98.8,104.8,-6,92.2,0.337,0.194,0.5,0.454,16,30.7,0.241,0.486,14.9,69.5,0.214,MCI Center,645363,15741,0,1,0,0,0,0,0,41,645363,15740,41,16008,1301668,15874,-21.97,-21.97,-17.1,-19.59,-19.59
2005,Atlanta Hawks,Hawks,65059098,43870000,1,26,13,69,16,66,-9.71,0.09,-9.62,100.6,111.1,-10.5,91.4,0.299,0.146,0.504,0.464,14.9,30.7,0.212,0.513,14,72.1,0.289,Philips Arena,586390,14302,0,1,0,0,0,0,0,41,586390,14302,41,16730,1272312,15516,3.65,3.65,2.75,3.16,3.16
2005,Boston Celtics,Celtics,54983980,43870000,1,27.1,45,37,43,39,0.87,-0.52,0.35,107.5,106.6,0.9,93.3,0.357,0.192,0.551,0.501,14.7,27.2,0.273,0.481,14.2,70.1,0.274,FleetCenter,656081,16002,0,16,16,0,0,0,0,41,656081,16001,41,17216,1361938,16609,-1.23,-1.23,1.54,0.19,0.19
2005,Brooklyn Nets,Nets,44598682,43870000,1,27.8,42,40,36,46,-1.5,-0.32,-1.82,101.4,103.1,-1.7,89.1,0.318,0.187,0.512,0.463,13.7,25.5,0.242,0.479,15.2,73.2,0.278,Continental Airlines Arena,618681,15090,0,0,0,0,0,1,1,41,618681,15089,41,16624,1300274,15857,0.92,0.92,-4.23,-1.84,-1.84
2005,Charlotte Hornets,Hornets,60284303,43870000,1,24.9,18,64,24,58,-5.99,-0.16,-6.15,101.1,107.5,-6.4,92.3,0.306,0.128,0.497,0.455,13.3,29.5,0.217,0.497,14.7,70.9,0.269,Charlotte Coliseum,591701,14432,0,0,0,0,0,0,0,41,591701,14431,41,16717,1277068,15574,0,0,0,0,0
2005,Chicago Bulls,Bulls,45483265,43870000,1,25,47,35,44,38,1.06,-0.41,0.65,101.4,100.3,1.1,92.4,0.311,0.217,0.517,0.471,15.5,28.4,0.233,0.454,14.4,72.6,0.262,United Center,828384,20204,0,6,6,0,0,1,0,41,828384,20204,41,17334,1539058,18769,2.37,2.37,4.95,3.55,3.55
2005,Cleveland Cavaliers,Cavaliers,43870000,43870000,0,26.5,42,40,43,39,0.79,-0.52,0.27,106.6,105.7,0.9,89.7,0.325,0.135,0.518,0.47,13,32.5,0.244,0.485,14.1,71.5,0.248,Gund Arena,784249,19128,0,0,0,0,0,0,0,41,784249,19128,41,18275,1533482,18701,4.6,4.6,-2.56,0.97,0.97
2005,Dallas Mavericks,Mavericks,41059616,43870000,0,27.7,58,24,57,25,5.74,0.11,5.86,110.3,104.1,6.2,92.7,0.346,0.19,0.545,0.492,12.5,28.6,0.273,0.472,14.3,70.2,0.239,American Airlines Center,822533,20062,0,0,0,0,0,2,2,41,822533,20061,41,17259,1530120,18660,-0.37,-0.37,-1.11,-0.71,-0.71
2005,Denver Nuggets,Nuggets,23922578,43870000,0,26.7,49,33,47,35,2.02,0.2,2.23,106,103.9,2.1,93.5,0.35,0.142,0.535,0.483,13.8,28.4,0.267,0.482,15.1,71.7,0.247,Pepsi Center,723949,17657,0,0,0,0,0,0,0,41,723949,17657,41,17506,1441724,17582,0.34,0.35,1.87,1.1,1.1
2005,Detroit Pistons,Pistons,102567539,43870000,1,27.9,54,28,53,29,3.87,-0.55,3.31,105.6,101.2,4.4,87.2,0.335,0.164,0.519,0.472,13.3,31.2,0.247,0.461,13.5,73,0.207,The Palace of Auburn Hills,905116,22076,0,3,3,0,0,2,2,41,905116,22076,41,17868,1637704,19972,3.69,3.69,4.33,3.97,3.97
2005,Golden State Warriors,Warriors,83671309,43870000,1,26.7,34,48,35,47,-2.16,0.42,-1.74,104.7,106.9,-2.2,93.3,0.278,0.252,0.512,0.475,12.3,27.8,0.201,0.491,13.9,69.7,0.227,Oakland Arena,670368,16350,0,3,1,0,0,0,0,41,670368,16350,41,16708,1355378,16529,0.71,0.71,5.18,2.92,2.92
2005,Houston Rockets,Rockets,53821301,43870000,1,29.7,51,31,53,29,4.04,0.23,4.27,106.2,101.7,4.5,88.8,0.309,0.237,0.534,0.486,13.5,26.3,0.242,0.459,12.9,74.5,0.245,Toyota Center,663444,16182,0,2,2,0,0,1,0,41,663444,16181,41,18183,1408924,17182,3.53,3.53,2.34,2.9,2.9
2005,Indiana Pacers,Pacers,47504123,43870000,1,28.3,44,38,43,39,0.76,-0.27,0.49,105.5,104.6,0.9,87.2,0.358,0.255,0.534,0.476,14.1,26.4,0.283,0.472,13.6,71.3,0.261,Conseco Fieldhouse,696764,16994,0,0,0,0,0,0,0,41,696764,16994,41,16895,1389408,16944,2.72,2.72,-4.6,-1.07,-1.07
2005,LA Clippers,Clippers,46101759,43870000,1,25.5,37,45,39,43,-0.77,0.3,-0.47,105.5,106.4,-0.9,89.1,0.357,0.105,0.533,0.477,14.9,30.3,0.278,0.48,13,71.3,0.235,STAPLES Center,696181,16980,0,0,0,0,0,0,0,41,696181,16980,41,16735,1382274,16857,4.63,4.63,2.93,3.78,3.78
2005,Los Angeles Lakers,Lakers,54762481,43870000,1,26,34,48,33,49,-2.96,0.64,-2.32,108.1,111.4,-3.3,90.8,0.322,0.273,0.535,0.485,13.4,29.5,0.251,0.493,11,71.1,0.218,STAPLES Center,770494,18793,0,14,9,0,0,2,2,41,770494,18792,41,18810,1541682,18801,-0.93,-0.93,-2.94,-1.95,-1.95
2005,Memphis Grizzlies,Grizzlies,66445249,43870000,1,26.3,45,37,48,34,2.29,0.34,2.64,105.5,102.9,2.6,88.5,0.323,0.237,0.535,0.489,14.3,27.1,0.243,0.466,15.4,69.9,0.27,FedEx Forum,691362,16862,0,0,0,0,0,0,0,41,691362,16862,41,16621,1372844,16742,11.02,11.02,-0.44,5.02,5.02
2005,Miami Heat,Heat,61807688,43870000,1,28,59,23,59,23,6.52,-0.76,5.77,110.2,103.1,7.1,90.8,0.387,0.198,0.559,0.524,13.1,27,0.26,0.46,12.4,74.1,0.242,AmericanAirlines Arena,815143,19882,0,0,0,0,0,1,1,41,815143,19881,41,18891,1589652,19386,30.46,30.46,14.32,22.07,22.07
2005,Milwaukee Bucks,Bucks,71951878,43870000,1,26.9,30,52,32,50,-2.99,-0.1,-3.09,106.6,109.8,-3.2,90.8,0.339,0.141,0.527,0.475,13,29,0.261,0.499,12.4,72,0.233,Bradley Center,637009,15537,0,1,1,0,0,0,0,41,637009,15536,41,16651,1319708,16094,-7.7,-7.71,2.7,-2.6,-2.6
2005,Minnesota Timberwolves,Timberwolves,59523529,43870000,1,29,44,38,45,37,1.45,0.28,1.73,108.2,106.6,1.6,89.1,0.275,0.173,0.534,0.489,12.7,28.6,0.219,0.472,11.2,71.4,0.208,Target Center,704438,17181,0,0,0,0,0,1,0,41,704438,17181,41,17874,1437214,17527,-2.58,-2.57,0.07,-1.25,-1.25
2005,New Orleans Pelicans,Pelicans,61703775,43870000,1,27.5,18,64,21,61,-7.07,0.78,-6.3,99.7,107.7,-8,87.6,0.279,0.201,0.493,0.446,14.2,29.1,0.214,0.491,13.9,70.7,0.261,New Orleans Arena,583070,14221,0,0,0,0,0,0,0,41,583070,14221,41,16690,1267392,15456,-0.77,-0.77,0.07,-0.32,-0.32
2005,New York Knicks,NY Knicks,49175274,43870000,1,27.3,33,49,34,48,-2.44,-0.28,-2.72,106.2,108.9,-2.7,90.7,0.312,0.188,0.531,0.485,13.8,28.3,0.239,0.501,13.8,71.2,0.265,Madison Square Garden (IV),800144,19516,0,2,2,0,0,0,0,41,800144,19515,41,17540,1519296,18528,1.83,1.83,-0.28,0.83,0.83
2005,Oklahoma City Thunder,Thunder,43515760,43870000,0,26,52,30,48,34,2.29,0.3,2.59,112.2,109.6,2.6,87.9,0.328,0.281,0.546,0.495,13,32.4,0.259,0.496,12.9,71.3,0.249,KeyArena at Seattle Center,675490,16475,0,1,0,0,0,0,0,41,675490,16475,41,17029,1373664,16752,8,8,1.11,4.38,4.38
2005,Orlando Magic,Magic,70123411,43870000,1,26.5,36,46,35,47,-2.24,-0.27,-2.52,104.9,107.3,-2.4,94.7,0.35,0.137,0.529,0.478,14.6,29.9,0.265,0.484,13.2,71.3,0.255,TD Waterhouse Centre,597942,14584,0,0,0,0,0,0,0,41,597942,14583,41,17510,1315854,16047,1.49,1.49,4.27,2.99,2.99
2005,Philadelphia 76ers,76ers,91908443,43870000,1,26.4,43,39,39,43,-0.74,-0.33,-1.07,103.5,104.3,-0.8,94.9,0.326,0.216,0.528,0.475,14.2,25.4,0.257,0.485,15.4,72.7,0.267,Wachovia Center,732686,17870,0,3,2,0,0,1,0,41,732686,17870,41,17933,1467964,17902,-7.03,-7.03,1.48,-2.95,-2.95
2005,Phoenix Suns,Suns,57448246,43870000,1,25.2,62,20,59,23,7.12,-0.04,7.08,114.5,107.1,7.4,95.9,0.296,0.289,0.571,0.534,12.4,27.5,0.222,0.478,12,68.3,0.176,America West Arena,726066,17709,0,0,0,1,2,0,0,41,726066,17708,41,17570,1446398,17639,8.31,8.31,6.74,7.52,7.52
2005,Portland Trail Blazers,Trail Blazers,64577356,43870000,1,27,27,55,29,53,-4,0.55,-3.45,103.2,107.7,-4.5,89.8,0.303,0.181,0.524,0.484,15.2,29.6,0.219,0.479,12.6,67.7,0.204,Rose Garden Arena,680374,16594,0,1,1,0,0,0,0,41,680374,16594,41,16658,1363332,16626,-0.54,-0.53,2.31,0.87,0.87
2005,Sacramento Kings,Kings,49797050,43870000,1,27.7,50,32,47,35,2.16,0.4,2.56,110.5,108.2,2.3,93,0.287,0.2,0.541,0.496,12,28.8,0.226,0.493,13.3,69,0.214,ARCO Arena (II),709997,17317,0,1,0,0,0,0,0,41,709997,17317,41,17702,1435738,17509,0,0,-0.62,-0.32,-0.32
2005,San Antonio Spurs,Spurs,54943723,43870000,1,28.5,59,23,63,19,7.8,0.03,7.84,107.5,98.8,8.7,88.9,0.329,0.216,0.534,0.492,13.2,29.1,0.238,0.452,14.7,73.6,0.236,SBC Center,750970,18316,1,3,3,0,0,3,2,41,750970,18316,41,17419,1465176,17868,1.52,1.52,0.42,0.98,0.98
2005,Toronto Raptors,Raptors,67010830,43870000,1,27,33,49,36,46,-1.62,-0.19,-1.81,106.9,108.7,-1.8,92.7,0.316,0.253,0.539,0.492,12.5,23.7,0.244,0.499,13.4,71.1,0.24,Air Canada Centre,703388,17156,0,0,0,0,0,0,0,41,703388,17155,41,16677,1387112,16916,-6.29,-6.29,1.2,-2.75,-2.75
